date,Open,High,Low,Close,Volume
10/17/2022,"2,100,399,933.00","2,218,600,006.00","2,094,499,969.00","2,193,500,061.00","79,428,800.00"
10/18/2022,"229,5","2,298,200,073.00","217,25","2,201,900,024.00","75,891,900.00"
10/19/2022,"2,198,000,031.00","2,229,299,927.00","2,177,799,988.00","2,220,399,933.00","66,571,500.00"
10/20/2022,"2,082,799,988.00","2,155,500,031.00",202.00,"2,072,799,988.00","117,798,100.00"
10/21/2022,"2,064,199,982.00","2,146,600,037.00","2,038,000,031.00","2,144,400,024.00","75,713,800.00"
10/24/2022,"2,058,200,073.00","213,5","1,985,899,963.00","211,25","100,446,800.00"
10/25/2022,"2,101,000,061.00","2,243,500,061.00",210.00,"2,224,199,982.00","96,507,900.00"
10/26/2022,"2,193,999,939.00","2,306,000,061.00","2,181,999,969.00","2,246,399,994.00","85,012,500.00"
10/27/2022,"2,297,700,043.00","2,338,099,976.00","2,228,500,061.00","2,250,899,963.00","61,638,800.00"
10/28/2022,"2,253,999,939.00","2,288,600,006.00","2,163,500,061.00","2,285,200,043.00","69,152,400.00"
10/31/2022,"2,261,900,024.00","2,298,500,061.00","2,219,400,024.00","2,275,399,933.00","61,554,300.00"
11/1/2022,"2,340,500,031.00","2,373,999,939.00","2,272,799,988.00","2,278,200,073.00","62,688,800.00"
11/2/2022,"2,260,399,933.00","2,278,699,951.00","2,148,200,073.00","2,149,799,957.00","63,070,300.00"
11/3/2022,"2,113,600,006.00","2,211,999,969.00","2,101,399,994.00","2,153,099,976.00","56,538,800.00"
11/4/2022,"2,226,000,061.00","2,238,000,031.00","2,030,800,018.00","2,074,700,012.00","98,622,200.00"
11/7/2022,"2,086,499,939.00","2,088,999,939.00","1,966,600,037.00","1,970,800,018.00","93,916,500.00"
11/8/2022,"1,940,200,043.00","1,951,999,969.00","186,75","1,913,000,031.00","128,803,400.00"
11/9/2022,"1,907,799,988.00","1,958,899,994.00","1,771,199,951.00","1,775,899,963.00","127,062,700.00"
11/10/2022,"1,898,999,939.00",191.00,"1,800,299,988.00","1,907,200,012.00","132,703,000.00"
11/11/2022,186.00,"1,965,200,043.00","1,825,899,963.00","1,959,700,012.00","114,403,600.00"
11/14/2022,"1,927,700,043.00","1,957,299,957.00","1,863,399,963.00","1,909,499,969.00","92,226,600.00"
11/15/2022,"1,958,800,049.00","2,008,200,073.00","1,920,599,976.00","1,944,199,982.00","91,293,800.00"
11/16/2022,"1,915,099,945.00","1,925,700,073.00","1,856,600,037.00","1,869,199,982.00","66,567,600.00"
11/17/2022,"1,839,600,067.00","1,861,600,037.00","1,808,999,939.00","1,831,699,982.00","64,336,000.00"
11/18/2022,"1,850,500,031.00","1,851,900,024.00","1,765,500,031.00","1,801,900,024.00","76,048,900.00"
11/21/2022,"1,758,500,061.00","1,767,700,043.00","1,675,399,933.00","1,678,699,951.00","92,882,700.00"
11/22/2022,"1,686,300,049.00","1,709,199,982.00","1,661,900,024.00","1,699,100,037.00","78,452,300.00"
11/23/2022,"1,735,700,073.00","1,836,199,951.00","172,5","1,831,999,969.00","109,536,700.00"
11/25/2022,"1,850,599,976.00","1,851,999,969.00","1,806,300,049.00","1,828,600,006.00","50,672,700.00"
11/28/2022,"1,799,600,067.00","188,5",179.00,"1,829,199,982.00","92,905,200.00"
11/29/2022,"1,849,900,055.00","1,863,800,049.00","178,75","1,808,300,018.00","83,357,100.00"
11/30/2022,"1,824,299,927.00","1,947,599,945.00","1,806,300,049.00","1,946,999,969.00","109,186,400.00"
12/1/2022,"1,970,800,018.00","1,989,199,982.00","1,918,000,031.00","1,946,999,969.00","80,046,200.00"
12/2/2022,"1,917,799,988.00","196,25","1,911,100,006.00","1,948,600,006.00","73,645,900.00"
12/5/2022,"1,894,400,024.00","1,912,700,043.00","1,805,500,031.00","1,824,499,969.00","93,122,700.00"
12/6/2022,"1,812,200,012.00","1,836,499,939.00","1,753,300,018.00","1,798,200,073.00","92,150,800.00"
12/7/2022,"1,750,299,988.00","1,793,800,049.00","1,722,200,012.00","1,740,399,933.00","84,213,300.00"
12/8/2022,"1,721,999,969.00","1,751,999,969.00","1,690,599,976.00","1,734,400,024.00","97,624,500.00"
12/9/2022,"1,738,399,963.00","182,5","1,733,600,006.00","1,790,500,031.00","104,872,300.00"
12/12/2022,"1,761,000,061.00","1,773,699,951.00","1,675,200,043.00","1,678,200,073.00","109,794,500.00"
12/13/2022,"1,748,699,951.00","1,750,500,031.00","1,569,100,037.00","1,609,499,969.00","175,862,700.00"
12/14/2022,"159,25","1,616,199,951.00","1,553,099,976.00","1,568,000,031.00","140,682,300.00"
12/15/2022,"1,534,400,024.00","1,609,299,927.00","1,532,799,988.00","1,576,699,982.00","122,334,500.00"
